"","Fecha","Tmax (C)","Tmin (C)","TBS07 (C)","TBS13 (C)","TBS19 (C)","TBH07 (C)","TBH13 (C)","TBH19 (C)","Prec07 (mm)","Prec19 (mm)","Direccion del Viento","Velocidad del Viento (m/s)"
"3341",1972-02-23,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3342",1972-02-24,NA,NA,NA,NA,NA,NA,NA,NA,12.1,0,NA,NA
"3343",1972-02-25,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3344",1972-02-26,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3345",1972-02-27,NA,NA,NA,NA,NA,NA,NA,NA,2.1,0,NA,NA
"3346",1972-02-28,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3347",1972-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3348",1972-03-01,NA,NA,NA,NA,NA,NA,NA,NA,5.3,0,NA,NA
"3349",1972-03-02,NA,NA,NA,NA,NA,NA,NA,NA,3.9,0,NA,NA
"3350",1972-03-03,NA,NA,NA,NA,NA,NA,NA,NA,9.3,0,NA,NA
"3351",1972-03-04,NA,NA,NA,NA,NA,NA,NA,NA,10.5,0,NA,NA
"3352",1972-03-05,NA,NA,NA,NA,NA,NA,NA,NA,8.6,0,NA,NA
"3353",1972-03-06,NA,NA,NA,NA,NA,NA,NA,NA,12.7,0,NA,NA
"3354",1972-03-07,NA,NA,NA,NA,NA,NA,NA,NA,5.7,0,NA,NA
"3355",1972-03-08,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,NA,NA
"3356",1972-03-09,NA,NA,NA,NA,NA,NA,NA,NA,20.4,0,NA,NA
"3357",1972-03-10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3358",1972-03-11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3359",1972-03-12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3360",1972-03-13,NA,NA,NA,NA,NA,NA,NA,NA,50.6,0,NA,NA
"3361",1972-03-14,NA,NA,NA,NA,NA,NA,NA,NA,3.6,0,NA,NA
"3362",1972-03-15,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,NA
"3363",1972-03-16,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0,NA,NA
"3364",1972-03-17,NA,NA,NA,NA,NA,NA,NA,NA,21.9,0,NA,NA
"3365",1972-03-18,NA,NA,NA,NA,NA,NA,NA,NA,5.2,0,NA,NA
"3366",1972-03-19,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3367",1972-03-20,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3368",1972-03-21,NA,NA,NA,NA,NA,NA,NA,NA,1.8,0,NA,NA
"3369",1972-03-22,NA,NA,NA,NA,NA,NA,NA,NA,11.8,0,NA,NA
"3370",1972-03-23,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3371",1972-03-24,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3372",1972-03-25,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0,NA,NA
"3373",1972-03-26,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3374",1972-03-27,NA,NA,NA,NA,NA,NA,NA,NA,13.8,0,NA,NA
"3375",1972-03-28,NA,NA,NA,NA,NA,NA,NA,NA,12.6,0,NA,NA
"3376",1972-03-29,NA,NA,NA,NA,NA,NA,NA,NA,60.7,0,NA,NA
"3377",1972-03-30,NA,NA,NA,NA,NA,NA,NA,NA,2.3,0,NA,NA
"3378",1972-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3379",1972-04-01,NA,NA,NA,NA,NA,NA,NA,NA,17.8,0,NA,NA
"3380",1972-04-02,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3381",1972-04-03,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3382",1972-04-04,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3383",1972-04-05,NA,NA,NA,NA,NA,NA,NA,NA,7.6,0,NA,NA
"3384",1972-04-06,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3385",1972-04-07,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3386",1972-04-08,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3387",1972-04-09,NA,NA,NA,NA,NA,NA,NA,NA,60.8,0,NA,NA
"3388",1972-04-10,NA,NA,NA,NA,NA,NA,NA,NA,5.2,0,NA,NA
"3389",1972-04-11,NA,NA,NA,NA,NA,NA,NA,NA,4.9,0,NA,NA
"3390",1972-04-12,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0,NA,NA
"3391",1972-04-13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3392",1972-04-14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3393",1972-04-15,NA,NA,NA,NA,NA,NA,NA,NA,9.1,0,NA,NA
"3394",1972-04-16,NA,NA,NA,NA,NA,NA,NA,NA,40.6,0,NA,NA
"3395",1972-04-17,NA,NA,NA,NA,NA,NA,NA,NA,3.7,0,NA,NA
"3396",1972-04-18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3397",1972-04-19,NA,NA,NA,NA,NA,NA,NA,NA,3.2,0,NA,NA
"3398",1972-04-20,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3399",1972-04-21,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3400",1972-04-22,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3401",1972-04-23,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3402",1972-04-24,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3403",1972-04-25,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3404",1972-04-26,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3405",1972-04-27,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3406",1972-04-28,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3407",1972-04-29,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3408",1972-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3409",1972-05-01,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3410",1972-05-02,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3411",1972-05-03,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3412",1972-05-04,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3413",1972-05-05,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3414",1972-05-06,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3415",1972-05-07,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3416",1972-05-08,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3417",1972-05-09,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3418",1972-05-10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3419",1972-05-11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3420",1972-05-12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3421",1972-05-13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3422",1972-05-14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3423",1972-05-15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3424",1972-05-16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3425",1972-05-17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3426",1972-05-18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3427",1972-05-19,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3428",1972-05-20,NA,NA,NA,NA,NA,NA,NA,NA,4.6,0,NA,NA
"3429",1972-05-21,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3430",1972-05-22,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3431",1972-05-23,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3432",1972-05-24,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3433",1972-05-25,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3434",1972-05-26,NA,NA,NA,NA,NA,NA,NA,NA,5.4,0,NA,NA
"3435",1972-05-27,NA,NA,NA,NA,NA,NA,NA,NA,4.2,0,NA,NA
"3436",1972-05-28,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3437",1972-05-29,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3438",1972-05-30,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3439",1972-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3440",1972-06-01,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3441",1972-06-02,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3442",1972-06-03,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3443",1972-06-04,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3444",1972-06-05,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3445",1972-06-06,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3446",1972-06-07,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3447",1972-06-08,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3448",1972-06-09,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3449",1972-06-10,NA,NA,NA,NA,NA,NA,NA,NA,5.2,0,NA,NA
"3450",1972-06-11,NA,NA,NA,NA,NA,NA,NA,NA,4.8,0,NA,NA
"3451",1972-06-12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3452",1972-06-13,NA,NA,NA,NA,NA,NA,NA,NA,6.7,0,NA,NA
"3453",1972-06-14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3454",1972-06-15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3455",1972-06-16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3456",1972-06-17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3457",1972-06-18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3458",1972-06-19,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3459",1972-06-20,NA,NA,NA,NA,NA,NA,NA,NA,6.3,0,NA,NA
"3460",1972-06-21,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3461",1972-06-22,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3462",1972-06-23,NA,NA,NA,NA,NA,NA,NA,NA,2.6,0,NA,NA
"3463",1972-06-24,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3464",1972-06-25,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3465",1972-06-26,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3466",1972-06-27,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3467",1972-06-28,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3468",1972-06-29,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3469",1972-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3470",1972-07-01,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3471",1972-07-02,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3472",1972-07-03,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3473",1972-07-04,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3474",1972-07-05,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3475",1972-07-06,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3476",1972-07-07,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3477",1972-07-08,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3478",1972-07-09,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3479",1972-07-10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3480",1972-07-11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3481",1972-07-12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3482",1972-07-13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3483",1972-07-14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3484",1972-07-15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3485",1972-07-16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3486",1972-07-17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3487",1972-07-18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3488",1972-07-19,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3489",1972-07-20,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3490",1972-07-21,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3491",1972-07-22,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3492",1972-07-23,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3493",1972-07-24,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3494",1972-07-25,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3495",1972-07-26,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3496",1972-07-27,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3497",1972-07-28,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3498",1972-07-29,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3499",1972-07-30,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3500",1972-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3501",1972-08-01,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3502",1972-08-02,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3503",1972-08-03,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3504",1972-08-04,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3505",1972-08-05,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3506",1972-08-06,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3507",1972-08-07,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3508",1972-08-08,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3509",1972-08-09,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3510",1972-08-10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3511",1972-08-11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3512",1972-08-12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3513",1972-08-13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3514",1972-08-14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3515",1972-08-15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3516",1972-08-16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3517",1972-08-17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3518",1972-08-18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3519",1972-08-19,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3520",1972-08-20,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3521",1972-08-21,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3522",1972-08-22,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3523",1972-08-23,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3524",1972-08-24,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3525",1972-08-25,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3526",1972-08-26,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3527",1972-08-27,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3528",1972-08-28,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3529",1972-08-29,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3530",1972-08-30,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3531",1972-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3532",1972-09-01,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3533",1972-09-02,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3534",1972-09-03,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3535",1972-09-04,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3536",1972-09-05,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3537",1972-09-06,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3538",1972-09-07,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3539",1972-09-08,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3540",1972-09-09,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3541",1972-09-10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3542",1972-09-11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3543",1972-09-12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3544",1972-09-13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3545",1972-09-14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3546",1972-09-15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3547",1972-09-16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3548",1972-09-17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3549",1972-09-18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3550",1972-09-19,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3551",1972-09-20,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3552",1972-09-21,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3553",1972-09-22,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3554",1972-09-23,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3555",1972-09-24,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3556",1972-09-25,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3557",1972-09-26,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3558",1972-09-27,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3559",1972-09-28,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3560",1972-09-29,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3561",1972-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3562",1972-10-01,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3563",1972-10-02,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3564",1972-10-03,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3565",1972-10-04,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3566",1972-10-05,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3567",1972-10-06,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3568",1972-10-07,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3569",1972-10-08,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3570",1972-10-09,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3571",1972-10-10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3572",1972-10-11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3573",1972-10-12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3574",1972-10-13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3575",1972-10-14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3576",1972-10-15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3577",1972-10-16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3578",1972-10-17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3579",1972-10-18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3580",1972-10-19,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3581",1972-10-20,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3582",1972-10-21,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3583",1972-10-22,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3584",1972-10-23,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3585",1972-10-24,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3586",1972-10-25,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3587",1972-10-26,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3588",1972-10-27,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3589",1972-10-28,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3590",1972-10-29,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3591",1972-10-30,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3592",1972-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3593",1972-11-01,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3594",1972-11-02,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3595",1972-11-03,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3596",1972-11-04,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3597",1972-11-05,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3598",1972-11-06,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3599",1972-11-07,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3600",1972-11-08,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3601",1972-11-09,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3602",1972-11-10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3603",1972-11-11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3604",1972-11-12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3605",1972-11-13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3606",1972-11-14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3607",1972-11-15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3608",1972-11-16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3609",1972-11-17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3610",1972-11-18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3611",1972-11-19,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3612",1972-11-20,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3613",1972-11-21,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3614",1972-11-22,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3615",1972-11-23,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3616",1972-11-24,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3617",1972-11-25,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3618",1972-11-26,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3619",1972-11-27,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3620",1972-11-28,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3621",1972-11-29,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3622",1972-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3623",1972-12-01,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3624",1972-12-02,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3625",1972-12-03,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3626",1972-12-04,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3627",1972-12-05,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3628",1972-12-06,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3629",1972-12-07,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3630",1972-12-08,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3631",1972-12-09,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3632",1972-12-10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3633",1972-12-11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3634",1972-12-12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3635",1972-12-13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3636",1972-12-14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3637",1972-12-15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3638",1972-12-16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3639",1972-12-17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3640",1972-12-18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3641",1972-12-19,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3642",1972-12-20,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3643",1972-12-21,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3644",1972-12-22,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3645",1972-12-23,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
"3646",1972-12-24,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
