"","Fecha","Tmax (C)","Tmin (C)","TBS07 (C)","TBS13 (C)","TBS19 (C)","TBH07 (C)","TBH13 (C)","TBH19 (C)","Prec07 (mm)","Prec19 (mm)","Direccion del Viento","Velocidad del Viento (m/s)"
"127",1981-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",1981-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",1981-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",1981-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",1981-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",1981-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",1981-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",1981-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",1981-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",1981-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",1981-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",1981-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",1981-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",1981-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",1981-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",1981-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",1981-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",1981-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",1981-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",1981-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",1981-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",1981-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",1981-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",1981-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",1981-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",1981-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",1981-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",1981-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",1981-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",1981-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",1981-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",1981-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",1981-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",1981-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",1981-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",1981-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",1981-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",1981-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",1981-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",1981-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",1981-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",1981-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",1981-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",1981-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",1981-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",1981-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",1981-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",1981-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",1981-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",1981-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",1981-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",1981-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",1981-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",1981-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",1981-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",1981-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",1981-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",1981-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",1981-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",1981-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",1981-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",1981-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",1981-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",1981-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",1981-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",1981-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",1981-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",1981-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",1981-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",1981-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",1981-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",1981-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",1981-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",1981-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",1981-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",1981-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",1981-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",1981-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",1981-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",1981-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",1981-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",1981-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",1981-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",1981-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",1981-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",1981-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",1981-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",1981-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",1981-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",1981-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",1981-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",1981-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",1981-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",1981-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",1981-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",1981-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",1981-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",1981-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",1981-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",1981-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",1981-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",1981-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",1981-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",1981-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",1981-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",1981-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",1981-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",1981-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",1981-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",1981-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",1981-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",1981-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",1981-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",1981-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",1981-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",1981-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",1981-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",1981-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",1981-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",1981-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",1981-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",1981-09-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",1981-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",1981-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",1981-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",1981-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",1981-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",1981-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",1981-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",1981-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",1981-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",1981-09-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",1981-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",1981-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",1981-09-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",1981-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",1981-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",1981-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",1981-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",1981-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",1981-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",1981-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",1981-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",1981-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",1981-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",1981-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",1981-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",1981-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",1981-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",1981-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",1981-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",1981-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",1981-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",1981-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",1981-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",1981-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",1981-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",1981-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",1981-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",1981-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",1981-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",1981-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",1981-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",1981-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",1981-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",1981-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",1981-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",1981-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",1981-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",1981-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",1981-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",1981-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",1981-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",1981-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",1981-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
