"","Fecha","Tmax (C)","Tmin (C)","TBS07 (C)","TBS13 (C)","TBS19 (C)","TBH07 (C)","TBH13 (C)","TBH19 (C)","Prec07 (mm)","Prec19 (mm)","Direccion del Viento","Velocidad del Viento (m/s)"
"116",1944-04-25,30.5,19.5,24.6,29.2,27,NA,NA,NA,NA,NA,NA,NA
"117",1944-04-26,29.5,20.5,24.6,29.3,24.6,NA,NA,NA,NA,NA,NA,NA
"118",1944-04-27,30.5,20.3,25.4,28,25,NA,NA,NA,NA,NA,NA,NA
"119",1944-04-28,30.4,19.2,24.6,27,26,NA,NA,NA,NA,NA,NA,NA
"120",1944-04-29,30.7,19.6,25.6,27.9,26,NA,NA,NA,NA,NA,NA,NA
"121",1944-04-30,30.3,19.7,25.5,27.6,26.3,NA,NA,NA,NA,NA,NA,NA
"122",1944-05-01,31.5,19.6,25.6,29.8,25.6,NA,NA,NA,NA,NA,"W",NA
"123",1944-05-02,30.7,18.2,24.2,28.6,26.2,NA,NA,NA,NA,NA,"NW",NA
"124",1944-05-03,31.3,19,25,28.7,25.6,NA,NA,NA,NA,NA,"W",NA
"125",1944-05-04,31,21.2,25.5,29.2,24.4,NA,NA,NA,NA,NA,"SW",NA
"126",1944-05-05,30.5,20.4,25,28.4,24.8,NA,NA,NA,NA,NA,"W",NA
"127",1944-05-06,30,20.4,24.4,28.6,24.3,NA,NA,NA,NA,NA,"W",NA
"128",1944-05-07,30.1,20.2,25.5,28.6,24.3,NA,NA,NA,NA,NA,"W",NA
"129",1944-05-08,29.8,20.2,24,28.5,24.5,NA,NA,NA,NA,NA,"W",NA
"130",1944-05-09,28.8,20,23.5,28.6,24,NA,NA,NA,NA,NA,"W",NA
"131",1944-05-10,30.1,20,24.5,28.7,24.9,NA,NA,NA,NA,NA,"SW",NA
"132",1944-05-11,30.3,19.8,24,27.5,24,NA,NA,NA,NA,NA,"N",NA
"133",1944-05-12,30.3,20.3,25.2,27.6,24,NA,NA,NA,NA,NA,"W",NA
"134",1944-05-13,29.8,21,26.6,28.2,25,NA,NA,NA,NA,NA,"W",NA
"135",1944-05-14,29.8,20.2,25.3,28,24.5,NA,NA,NA,NA,NA,"W",NA
"136",1944-05-15,30,21,24,27,23.8,NA,NA,NA,NA,NA,"NW",NA
"137",1944-05-16,29.9,22.9,24.2,28.2,25,NA,NA,NA,NA,NA,"N",NA
"138",1944-05-17,30.4,22.5,24.3,27.4,24.8,NA,NA,NA,NA,NA,"NW",NA
"139",1944-05-18,29,22.8,23.3,27.8,25.4,NA,NA,NA,NA,NA,"NW",NA
"140",1944-05-19,28.5,22.5,23.9,26,25.1,NA,NA,NA,NA,NA,"N",NA
"141",1944-05-20,29.7,21.6,24.5,26.8,25.5,NA,NA,NA,NA,NA,"NW",NA
"142",1944-05-21,31,21.4,24.2,28,24.4,NA,NA,NA,NA,NA,"NW",NA
"143",1944-05-22,28.5,21.7,23.5,26.5,25.9,NA,NA,NA,NA,NA,"N",NA
"144",1944-05-23,29.4,22,24.5,26.3,25.2,NA,NA,NA,NA,NA,"NW",NA
"145",1944-05-24,28,22.9,24.7,26.3,25,NA,NA,NA,NA,NA,"NW",NA
"146",1944-05-25,28,23.2,24,26.8,24.7,NA,NA,NA,NA,NA,"N",NA
"147",1944-05-26,27.2,22.6,24,26.4,25.4,NA,NA,NA,NA,NA,"N",NA
"148",1944-05-27,28,22.2,23.9,27.2,25,NA,NA,NA,NA,NA,"N",NA
"149",1944-05-28,28.6,22.4,23.6,27.8,24.6,NA,NA,NA,NA,NA,"W",NA
"150",1944-05-29,27.5,20.5,24,25,25,NA,NA,NA,NA,NA,"N",NA
"151",1944-05-30,25.6,21,23.6,25,23.5,NA,NA,NA,NA,NA,"N",NA
"152",1944-05-31,28.4,22.8,24,28.4,24,NA,NA,NA,NA,NA,"W",NA
"153",1944-06-01,28.2,21.2,23.2,28,24.6,NA,NA,NA,NA,NA,"NW",NA
"154",1944-06-02,28.8,22.5,24.6,28.4,24.5,NA,NA,NA,NA,NA,"W",NA
"155",1944-06-03,28,22.2,24,26.4,24.6,NA,NA,NA,NA,NA,"W",NA
"156",1944-06-04,23.8,22.2,22.7,23,22.7,NA,NA,NA,NA,NA,"NW",NA
"157",1944-06-05,27.4,21.5,21.6,25.8,24.5,NA,NA,NA,NA,NA,"W",NA
"158",1944-06-06,28.2,22.8,23.6,27,24.4,NA,NA,NA,NA,NA,"W",NA
"159",1944-06-07,26.5,23,24,25.7,23.6,NA,NA,NA,NA,NA,"W",NA
"160",1944-06-08,26.5,22.7,23.8,24.7,24,NA,NA,NA,NA,NA,"NW",NA
"161",1944-06-09,27,22.6,23.8,26.1,24.2,NA,NA,NA,NA,NA,"NW",NA
"162",1944-06-10,27.5,23.2,24.1,26.5,24.1,NA,NA,NA,NA,NA,"NW",NA
"163",1944-06-11,27,22,24.1,26.5,23.6,NA,NA,NA,NA,NA,"W",NA
"164",1944-06-12,28,21,21.5,27.8,24.5,NA,NA,NA,NA,NA,"SW",NA
"165",1944-06-13,28.5,22,23.7,27.7,25.2,NA,NA,NA,NA,NA,"W",NA
"166",1944-06-14,28.8,23,23.4,28.6,25.7,NA,NA,NA,NA,NA,"SW",NA
"167",1944-06-15,29.5,23.2,25.4,28.4,24.6,NA,NA,NA,NA,NA,"SW",NA
"168",1944-06-16,27,22,23.2,25.3,24.5,NA,NA,NA,NA,NA,"NW",NA
"169",1944-06-17,28.2,22,22.6,28.2,24,NA,NA,NA,NA,NA,"SW",NA
"170",1944-06-18,27,22.8,23.8,26,25.2,NA,NA,NA,NA,NA,"W",NA
"171",1944-06-19,28.5,20.5,22.8,28.3,24.8,NA,NA,NA,NA,NA,"SW",NA
"172",1944-06-20,29,22,23.5,28.5,24.5,NA,NA,NA,NA,NA,"W",NA
"173",1944-06-21,26.9,21.5,22,26.6,23.4,NA,NA,NA,NA,NA,"W",NA
"174",1944-06-22,28.8,22,24,27.7,26,NA,NA,NA,NA,NA,"W",NA
"175",1944-06-23,29,21.8,22.8,28.4,24.2,NA,NA,NA,NA,NA,"SW",NA
"176",1944-06-24,29.6,21,22,27.2,24,NA,NA,NA,NA,NA,"W",NA
"177",1944-06-25,29.2,21,22.5,26.3,23.2,NA,NA,NA,NA,NA,"W",NA
"178",1944-06-26,29,22,23.4,26.5,24,NA,NA,NA,NA,NA,"NW",NA
"179",1944-06-27,29.1,21.5,22.6,27.4,24.2,NA,NA,NA,NA,NA,"W",NA
"180",1944-06-28,27.5,22,24.6,27.4,22.2,NA,NA,NA,NA,NA,"W",NA
"181",1944-06-29,28.8,19.8,22.2,26.3,23.4,NA,NA,NA,NA,NA,"W",NA
"182",1944-06-30,28.4,20.8,21.8,26.8,22.3,NA,NA,NA,NA,NA,"SW",NA
"183",1944-07-01,27,20,22,24,22,NA,NA,NA,NA,NA,"W",2
"184",1944-07-02,25.8,20,22,23.4,23,NA,NA,NA,NA,NA,"NW",2
"185",1944-07-03,26.8,21,21.4,25,23.1,NA,NA,NA,NA,NA,"W",3
"186",1944-07-04,27,20.5,21.8,25.9,23,NA,NA,NA,NA,NA,"W",3
"187",1944-07-05,28,21.5,23.2,25.4,23.3,NA,NA,NA,NA,NA,"NW",2
"188",1944-07-06,26.2,21.3,22.6,24.2,24,NA,NA,NA,NA,NA,"W",2
"189",1944-07-07,28,21.8,22.4,26.4,24,NA,NA,NA,NA,NA,"W",2
"190",1944-07-08,28,19.5,22,27,23.4,NA,NA,NA,NA,NA,"W",3
"191",1944-07-09,27,20.6,22.3,25.6,23.5,NA,NA,NA,NA,NA,"NW",3
"192",1944-07-10,27,20,22.2,25.1,23.5,NA,NA,NA,NA,NA,"NW",3
"193",1944-07-11,27.5,21.8,22.2,26.4,24,NA,NA,NA,NA,NA,"W",3
"194",1944-07-12,26.5,19.8,21.8,24.5,22.5,NA,NA,NA,NA,NA,"W",3
"195",1944-07-13,26,19.5,20.5,24,22.8,NA,NA,NA,NA,NA,"W",3
"196",1944-07-14,27.6,19.8,21.4,26.8,22,NA,NA,NA,NA,NA,"W",2
"197",1944-07-15,28,19.8,22.9,25.4,23.3,NA,NA,NA,NA,NA,"W",2
"198",1944-07-16,27.3,20.5,21.8,26.5,24,NA,NA,NA,NA,NA,"W",2
"199",1944-07-17,27,20,22.8,25.5,23,NA,NA,NA,NA,NA,"W",2
"200",1944-07-18,27.4,20.8,22,26,23.1,NA,NA,NA,NA,NA,"W",2
"201",1944-07-19,27.3,21.5,22.5,26.2,23,NA,NA,NA,NA,NA,"W",3
"202",1944-07-20,26.8,21.5,23,25,23.2,NA,NA,NA,NA,NA,"W",3
"203",1944-07-21,27.2,21,21.4,25.4,23.9,NA,NA,NA,NA,NA,"NW",3
"204",1944-07-22,27.5,21,23,26.1,23.7,NA,NA,NA,NA,NA,"SW",3
"205",1944-07-23,27,20,22.2,26.8,22.3,NA,NA,NA,NA,NA,"W",3
"206",1944-07-24,27,20.8,21.7,27.7,22.9,NA,NA,NA,NA,NA,"SW",3
"207",1944-07-25,28.3,20,22,23.5,23.9,NA,NA,NA,NA,NA,"W",2
"208",1944-07-26,27,21.5,22,25,24.2,NA,NA,NA,NA,NA,"W",2
"209",1944-07-27,27.3,21.5,23.2,27.2,22.6,NA,NA,NA,NA,NA,"SW",3
"210",1944-07-28,27.4,19.5,20.4,26,22.4,NA,NA,NA,NA,NA,"W",2
"211",1944-07-29,27.5,19.2,21.4,25.6,21.5,NA,NA,NA,NA,NA,"SW",3
"212",1944-07-30,26.5,19,21,25.8,21.8,NA,NA,NA,NA,NA,"NW",2
"213",1944-07-31,26,19.5,21.8,24.2,23.3,NA,NA,NA,NA,NA,"W",2
"214",1944-08-01,25,19,21,24.5,20.8,NA,NA,NA,NA,NA,"SW",2
"215",1944-08-02,26,19.8,21,25.8,22,NA,NA,NA,NA,NA,"SW",3
"216",1944-08-03,26,20.9,22,26,22.2,NA,NA,NA,NA,NA,"SW",3
"217",1944-08-04,25,19.8,20.8,23.6,22.2,NA,NA,NA,NA,NA,"SW",2
"218",1944-08-05,27,19,21,27,23.5,NA,NA,NA,NA,NA,"W",3
"219",1944-08-06,26.8,21,22.3,25,23.7,NA,NA,NA,NA,NA,"W",2
"220",1944-08-07,28,20.5,21.5,27.5,23.2,NA,NA,NA,NA,NA,"W",3
"221",1944-08-08,26.7,21.4,22.1,25.8,22,NA,NA,NA,NA,NA,"SW",2
"222",1944-08-09,24,20,21.8,22.6,20.5,NA,NA,NA,NA,NA,"W",2
"223",1944-08-10,25.7,19.5,21,24,22.5,NA,NA,NA,NA,NA,"NW",2
"224",1944-08-11,25.5,21,22.2,23,22.6,NA,NA,NA,NA,NA,"NW",3
"225",1944-08-12,26,20.8,21.5,24.5,22.6,NA,NA,NA,NA,NA,"W",3
"226",1944-08-13,28,21.8,22.8,27.4,22.8,NA,NA,NA,NA,NA,"SW",3
"227",1944-08-14,26.8,20.5,21.3,25.2,23,NA,NA,NA,NA,NA,"NW",3
"228",1944-08-15,26.5,22.3,22.8,25,23,NA,NA,NA,NA,NA,"W",2
"229",1944-08-16,27.3,22,22.4,26.4,23.2,NA,NA,NA,NA,NA,"SW",2
"230",1944-08-17,27.2,21.6,22,27,22,NA,NA,NA,NA,NA,"W",3
"231",1944-08-18,27,20.4,21.8,25.6,22.3,NA,NA,NA,NA,NA,"NW",2
"232",1944-08-19,26,21.8,22,24.3,22,NA,NA,NA,NA,NA,"W",2
"233",1944-08-20,27.6,20.8,22.4,27.4,23.2,NA,NA,NA,NA,NA,"W",3
"234",1944-08-21,26,21.4,23,25.6,21.4,NA,NA,NA,NA,NA,"W",3
"235",1944-08-22,26.3,20,21.2,26,22.2,NA,NA,NA,NA,NA,"W",2
"236",1944-08-23,25.2,20.4,21.8,25.2,21.6,NA,NA,NA,NA,NA,"W",2
"237",1944-08-24,24.3,20,22,22.9,21.3,NA,NA,NA,NA,NA,"W",2
"238",1944-08-25,26.5,19.4,19.8,26,22.4,NA,NA,NA,NA,NA,"SW",3
"239",1944-08-26,26,19.5,21,25.5,22,NA,NA,NA,NA,NA,"SW",3
"240",1944-08-27,26,20.8,23.2,26,22.6,NA,NA,NA,NA,NA,"W",3
"241",1944-08-28,24.8,20.5,21.8,22.2,22.4,NA,NA,NA,NA,NA,"N",4
"242",1944-08-29,24.3,19.5,21,23,22.5,NA,NA,NA,NA,NA,"N",2
"243",1944-08-30,26,20,21.9,23.5,22.8,NA,NA,NA,NA,NA,"NW",2
"244",1944-08-31,26.6,21,22.8,26.5,21.4,NA,NA,NA,NA,NA,"W",3
"245",1944-09-01,24.2,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",1944-09-02,24.2,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",1944-09-03,25.3,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",1944-09-04,26.8,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",1944-09-05,25,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",1944-09-06,24.4,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",1944-09-07,24.8,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",1944-09-08,25,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",1944-09-09,25.8,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",1944-09-10,26,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",1944-09-11,25,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",1944-09-12,25.3,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",1944-09-13,26,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",1944-09-14,26.4,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",1944-09-15,24.8,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",1944-09-16,26.2,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",1944-09-17,23.4,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",1944-09-18,27,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",1944-09-19,26,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",1944-09-20,23.4,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",1944-09-21,26.3,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",1944-09-22,27,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",1944-09-23,25.4,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",1944-09-24,25.5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",1944-09-25,27.4,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",1944-09-26,27.2,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",1944-09-27,27.5,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",1944-09-28,27.2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",1944-09-29,25.5,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",1944-09-30,27,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",1944-10-01,27.5,20.9,23.3,27.4,22.6,NA,NA,NA,NA,NA,"W",2
"276",1944-10-02,25.8,22,23,24.8,22.5,NA,NA,NA,NA,NA,"W",2
"277",1944-10-03,28,21.6,23.8,27.8,22.8,NA,NA,NA,NA,NA,"W",3
"278",1944-10-04,27.5,21.8,23.5,26.4,23.4,NA,NA,NA,NA,NA,"W",2
"279",1944-10-05,25.4,22,22.2,24,23.2,NA,NA,NA,NA,NA,"NW",3
"280",1944-10-06,27.5,22.6,23.4,26.7,23,NA,NA,NA,NA,NA,"W",2
"281",1944-10-07,26.7,20.3,24,26.4,22.2,NA,NA,NA,NA,NA,"W",2
"282",1944-10-08,25.5,21.4,22.5,23.4,22.8,NA,NA,NA,NA,NA,"NW",3
"283",1944-10-09,23.6,21.2,21.4,23.2,22.4,NA,NA,NA,NA,NA,"NW",2
"284",1944-10-10,25,21.4,22.4,24.8,22.4,NA,NA,NA,NA,NA,"NW",2
"285",1944-10-11,27,21.2,22.8,26.8,22.6,NA,NA,NA,NA,NA,"W",2
"286",1944-10-12,24.5,21.4,22.4,23.8,21.8,NA,NA,NA,NA,NA,"W",2
"287",1944-10-13,26.4,20.6,21,25.8,21.8,NA,NA,NA,NA,NA,"W",3
"288",1944-10-14,28,21.4,23,27.4,22.8,NA,NA,NA,NA,NA,"W",3
